RESULT
[0.20054306570060498, 0.7388931173549167, 0.00016294113177543773, 0.031390620989093856, 0.016016017243543543, 0.018715847498544422]	[0, 1, 0, 0, 0, 0]
[0.6451302778852408, 0.039078417553898, 0.00020657815097154485, 0.09224250406319283, 0.09577570597828323, 0.016755943319904074]	[0, 0, 0, 0, 1, 0]
[0.044993103924482906, 0.01694631001584826, 0.0006506437815133415, 0.1944801712215548, 0.5652236080824677, 0.03008741546097666]	[0, 0, 0, 0, 1, 0]
[0.32848421530103705, 0.09050918048036233, 0.0003012588111315356, 0.0831008070591498, 0.08916356090127095, 0.019939081592528413]	[0, 0, 0, 0, 1, 0]
[0.5915758611218449, 0.751025644959853, 6.74902712590629e-05, 0.024197017186106926, 0.008539672345953314, 0.013846645290197775]	[0, 0, 0, 1, 0, 0]
Accuracy: 42.2535211268
True Positives: 30
False Positives: 23
False Negatives: 18
Precision: 0.566037735849
Recall: 0.625
